"taxon_concept_id","start_regulation_name","country_name","start_date","opinion_name","term_code","source_code","is_current"
4404,"SRG 91","Germany","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Ghana","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Greece","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Grenada","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Guatemala","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Guinea","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Guinea Bissau","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Guyana","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Haiti","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Holy See","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Honduras","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Hungary","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Iceland","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","India","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Indonesia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Iran (Islamic Republic of)","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Iraq","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Ireland","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Israel","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Italy","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Jamaica","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Japan","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Jordan","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Kazakhstan","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Kenya","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Kiribati","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Kuwait","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Kyrgyzstan","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Lao People's Democratic Republic","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Latvia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Lebanon","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Lesotho","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Liberia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Libya","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Liechtenstein","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Lithuania","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Luxembourg","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Madagascar","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Malawi","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Malaysia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Maldives","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Mali","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Malta","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Marshall Islands","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Mauritania","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Mauritius","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Mexico","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Micronesia (Federated States of)","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Monaco","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Mongolia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Montenegro","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Morocco","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Mozambique","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Myanmar","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Namibia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Nauru","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Nepal","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Netherlands","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","New Zealand","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Nicaragua","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Niger","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Nigeria","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Niue","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Norway","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Occupied Palestinian Territory","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Oman","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Pakistan","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Palau","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Panama","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Papua New Guinea","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Paraguay","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Peru","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Philippines","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Poland","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Portugal","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Qatar","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Republic of Korea","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Republic of Moldova","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Romania","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Russian Federation","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Rwanda","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Saint Kitts and Nevis","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Saint Lucia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Saint Vincent and the Grenadines","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Samoa","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","San Marino","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Sao Tome and Principe","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Saudi Arabia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Senegal","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Serbia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Seychelles","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Sierra Leone","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Singapore","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Slovakia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Slovenia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Solomon Islands","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Somalia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","South Africa","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","South Sudan","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Spain","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Sri Lanka","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Sudan","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Sudan [prior to secession of South Sudan]","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Suriname","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Swaziland","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Sweden","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Switzerland","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Syrian Arab Republic","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Tajikistan","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Thailand","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","The former Yugoslav Republic of Macedonia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Timor-Leste","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Togo","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Tonga","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Trinidad and Tobago","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Tunisia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Turkey","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Turkmenistan","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Tuvalu","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Uganda","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Ukraine","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","United Arab Emirates","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","United Kingdom of Great Britain and Northern Ireland","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","United Republic of Tanzania","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","United States of America","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Uruguay","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Uzbekistan","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Vanuatu","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Venezuela (Bolivarian Republic of)","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Viet Nam","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Western Sahara","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Yemen","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Zambia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Zimbabwe","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","Former Yugoslavia","2020-09-21","Negative",,"W","TRUE"
4404,"SRG 91","American Samoa","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Anguilla","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Antarctica","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Aruba","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Bermuda","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Bouvet Island","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","British Indian Ocean Territory","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","British Virgin Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Cayman Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Christmas Island","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Clipperton","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Cocos (Keeling) Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Falkland Islands (Malvinas)","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Faroe Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","French Guiana","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","French Polynesia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","French Southern and Antarctic Territories","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Gibraltar","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Greenland","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Guadeloupe","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Guam","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Guernsey","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Heard and McDonald Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Hong Kong","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Isle of Man","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Jersey","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Macau","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Martinique","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Mayotte","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Montserrat","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Netherlands Antilles","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","New Caledonia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Norfolk Island","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Northern Mariana Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Pitcairn Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Puerto Rico","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Réunion","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Saint Helena and Dependencies","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Saint Pierre and Miquelon","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","South Georgia and South Sandwich Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Saint-Barthélemy ","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Saint-Martin ","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Svalbard and Jan Mayen Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Taiwan, Province of China","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Tokelau","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Turks and Caicos Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","United States Minor Outlying Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Virgin Islands of the USA","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Wallis and Futuna Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Afghanistan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Albania","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Algeria","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Andorra","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Angola","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Antigua and Barbuda","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Argentina","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Armenia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Australia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Austria","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Azerbaijan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Bahamas","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Bahrain","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Bangladesh","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Barbados","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Belarus","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Belgium","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Belize","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Benin","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Bhutan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Bolivia (Plurinational State of)","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Bosnia and Herzegovina","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Botswana","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Brazil","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Brunei Darussalam","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Bulgaria","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Burkina Faso","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Burundi","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Cambodia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Cameroon","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Canada","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Cape Verde","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Central African Republic","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Chad","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Chile","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","China","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Colombia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Comoros","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Congo","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Cook Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Costa Rica","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Côte d'Ivoire","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Croatia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Cuba","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Cyprus","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Czech Republic","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Democratic People's Republic of Korea","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Democratic Republic of the Congo","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Denmark","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Djibouti","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Dominica","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Dominican Republic","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Ecuador","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Egypt","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","El Salvador","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Equatorial Guinea","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Eritrea","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Estonia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Ethiopia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Fiji","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Finland","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Former USSR","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","France","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Gabon","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Gambia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Georgia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Germany","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Ghana","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Greece","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Grenada","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Guatemala","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Guinea","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Guinea Bissau","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Guyana","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Haiti","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Holy See","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Honduras","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Hungary","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Iceland","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","India","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Indonesia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Iran (Islamic Republic of)","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Iraq","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Ireland","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Israel","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Italy","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Jamaica","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Japan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Jordan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Kazakhstan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Kenya","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Kiribati","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Kuwait","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Kyrgyzstan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Lao People's Democratic Republic","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Latvia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Lebanon","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Lesotho","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Liberia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Libya","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Liechtenstein","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Lithuania","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Luxembourg","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Madagascar","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Malawi","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Malaysia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Maldives","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Mali","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Malta","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Marshall Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Mauritania","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Mauritius","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Mexico","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Micronesia (Federated States of)","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Monaco","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Mongolia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Montenegro","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Morocco","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Mozambique","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Myanmar","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Namibia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Nauru","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Nepal","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Netherlands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","New Zealand","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Nicaragua","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Niger","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Nigeria","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Niue","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Norway","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Occupied Palestinian Territory","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Oman","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Pakistan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Palau","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Panama","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Papua New Guinea","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Paraguay","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Peru","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Philippines","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Poland","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Portugal","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Qatar","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Republic of Korea","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Republic of Moldova","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Romania","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Russian Federation","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Rwanda","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Saint Kitts and Nevis","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Saint Lucia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Saint Vincent and the Grenadines","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Samoa","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","San Marino","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Sao Tome and Principe","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Saudi Arabia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Senegal","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Serbia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Seychelles","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Sierra Leone","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Singapore","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Slovakia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Slovenia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Solomon Islands","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Somalia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","South Africa","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","South Sudan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Spain","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Sri Lanka","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Sudan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Sudan [prior to secession of South Sudan]","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Suriname","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Swaziland","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Sweden","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Switzerland","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Syrian Arab Republic","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Tajikistan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Thailand","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","The former Yugoslav Republic of Macedonia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Timor-Leste","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Togo","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Tonga","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Trinidad and Tobago","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Tunisia","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Turkey","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Turkmenistan","2020-09-21","Negative",,"F","TRUE"
4404,"SRG 91","Tuvalu","2020-09-21","Negative",,"F","TRUE"
